,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
137,459642388,NC_020470.1,Andean potato latent virus,linear,4,Tymovirales,Tymoviridae,,Tymovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus."
138,821316663,NC_023876.2,Andrographis yellow vein leaf curl betasatellite,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded DNA satellites; Betasatellites.
139,85718592,NC_007733.1,Angelonia flower break virus,linear,4,,Tombusviridae,,Carmovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Carmovirus."
140,581976502,NC_023421.1,Anguilla anguilla circovirus,linear,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus; unclassified Circovirus.
141,388262476,NC_013668.3,Anguillid herpesvirus 1,linear,1,Herpesvirales,Alloherpesviridae,,Cyprinivirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Alloherpesviridae; Cyprinivirus."
142,552558699,NC_022581.1,Eel virus European X,linear,5,Mononegavirales,Rhabdoviridae,,Perhabdovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Perhabdovirus.
143,582973099,NC_023426.1,Anomala cuprea entomopoxvirus,linear,1,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Entomopoxvirinae; Alphaentomopoxvirus."
144,208429851,NC_011317.1,Anopheles gambiae densovirus,linear,2,,Parvoviridae,Densovirinae,Brevidensovirus, Viruses; ssDNA viruses; Parvoviridae; Densovirinae; Brevidensovirus.
145,602259401,NC_023848.1,Anopheles minimus irodovirus,linear,1,,Iridoviridae,,," Viruses; dsDNA viruses, no RNA stage; Iridoviridae; unclassified Iridoviridae."
146,586929324,NC_023483.1,Antheraea pernyi iflavirus,linear,4,Picornavirales,Iflaviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Iflaviridae; unclassified Iflaviridae."
147,154551150,NC_008035.3,Antheraea pernyi nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
148,827044641,NC_008520.2,Anticarsia gemmatalis nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
149,360040900,NC_016447.1,Aotine herpesvirus 1,linear,1,Herpesvirales,Herpesviridae,Betaherpesvirinae,Cytomegalovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Betaherpesvirinae; Cytomegalovirus."
150,24943167,NC_004365.1,Aphid lethal paralysis virus,linear,4,Picornavirales,Dicistroviridae,,Cripavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Dicistroviridae; Cripavirus."
151,318054196,NC_014905.1,Apium virus Y,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
152,402502112,NC_018504.1,Apocheima cinerarium nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
153,685511394,NC_024893.1,Apodemus sylvaticus papillomavirus 1,circular,1,,Papillomaviridae,,Pipapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Pipapillomavirus; unclassified Pipapillomavirus."
154,20178606,NC_003676.1,Apoi virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; Rio Bravo virus group."
155,9626205,NC_001409.1,Apple chlorotic leaf spot virus,linear,4,Tymovirales,Betaflexiviridae,,Trichovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Trichovirus."
156,803431958,NC_026760.1,Apple geminivirus PL-2015,circular,2,,Geminiviridae,,, Viruses; ssDNA viruses; Geminiviridae; unclassified Geminiviridae.
157,449538504,NC_018714.1,Apple green crinkle associated virus,linear,4,Tymovirales,Betaflexiviridae,,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Foveavirus; unclassified Foveavirus."
158,57864579,NC_001749.2,Apple stem grooving virus,linear,4,Tymovirales,Betaflexiviridae,,Capillovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Capillovirus."
159,443615329,NC_003462.2,Apple stem pitting virus,linear,4,Tymovirales,Betaflexiviridae,,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Foveavirus."
160,315506976,NC_014821.1,Apricot latent virus,linear,4,Tymovirales,Betaflexiviridae,,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Foveavirus."
161,62362154,NC_006946.1,Apricot pseudo-chlorotic leaf spot virus,linear,4,Tymovirales,Betaflexiviridae,,Trichovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Trichovirus."
162,571350945,NC_023295.1,Apricot vein clearing associated virus,linear,4,Tymovirales,Betaflexiviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; unclassified Betaflexiviridae."
163,20066014,NC_003523.1,Arabis mosaic virus large satellite RNA,linear,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Large single stranded RNA satellites.
164,401715661,NC_018451.1,Arabis mosaic virus small satellite RNA barley/CHE/1991,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Circular single stranded RNA satellites.
165,9627203,NC_001546.1,Arabis mosaic virus small satellite RNA,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Circular single stranded RNA satellites.
166,471237005,NC_020808.1,Aravan virus,linear,5,Mononegavirales,Rhabdoviridae,,Lyssavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus.
167,701219312,NC_025393.1,Arboretum virus,linear,5,Mononegavirales,Rhabdoviridae,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; unclassified Rhabdoviridae.
168,119756985,NC_008695.1,Archaeal BJ1 virus,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
169,660515655,NC_024451.1,Armadillidium vulgare iridescent virus,circular,1,,Iridoviridae,,Iridovirus," Viruses; dsDNA viruses, no RNA stage; Iridoviridae; Iridovirus."
170,309259994,NC_014609.1,Armigeres subalbatus virus SaX06-AK20,linear,3,,Totiviridae,,, Viruses; dsRNA viruses; Totiviridae.
171,255614072,NC_009026.2,Aroa virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus."
172,396587253,NC_018176.1,Arracacha mottle virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
173,387600881,NC_017914.1,Artemisia virus A,linear,4,,,,Sobemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sobemovirus; unclassified Sobemovirus."
174,608309541,NC_022972.2,Arthrobacter phage vB_ArS-ArV2,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
175,374674409,NC_016752.1,Artibeus jamaicensis parvovirus 1,linear,2,,Parvoviridae,Parvovirinae,, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae.
176,803431956,NC_026759.1,Artichoke latent virus,linear,4,,Potyviridae,,Macluravirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Macluravirus; unclassified Macluravirus."
177,9625551,NC_001339.1,Artichoke mottled crinkle virus,linear,4,,Tombusviridae,,Tombusvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus."
178,339276123,NC_015523.1,Asclepias asymptomatic virus,linear,4,Tymovirales,Tymoviridae,,Tymovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus; unclassified Tymovirus."
179,701219276,NC_025388.1,Asian prunus virus 1,linear,4,Tymovirales,Betaflexiviridae,,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Foveavirus."
180,169303556,NC_010416.1,Asparagus virus 3,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus."
181,667699583,NC_024489.1,Asterionellopsis glacialis RNA virus,linear,4,Picornavirales,,,Bacillarnavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; unassigned Picornavirales; Bacillarnavirus; unclassified Bacillarnavirus."
182,306478716,NC_014320.1,Astrovirus MLB1 HK05,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
183,209902360,NC_011400.1,Astrovirus MLB1,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
184,380035083,NC_016155.1,Astrovirus MLB2,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
185,410428374,NC_019028.1,Astrovirus MLB3,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
186,701447125,NC_025409.1,Astrovirus SG,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
187,255357299,NC_013060.1,Astrovirus VA1,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
188,407868423,NC_018669.1,Astrovirus VA2,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
189,410428372,NC_019026.1,Astrovirus VA3,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
190,410428373,NC_019027.1,Astrovirus VA4,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
191,378554472,NC_016896.1,Astrovirus wild boar/WBAstV-1/2011/HUN,linear,4,,Astroviridae,,Mamastrovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Mamastrovirus; unclassified Mamastrovirus."
192,430025795,NC_019853.1,Ateles paniscus polyomavirus 1,circular,1,,Polyomaviridae,,Polyomavirus," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; Polyomavirus; unclassified Polyomavirus."
193,9631195,NC_001987.1,Ateline herpesvirus 3,linear,1,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Rhadinovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Rhadinovirus."
194,619852653,NC_024031.1,Atlantic salmon calicivirus,linear,4,,Caliciviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae."
195,700074799,NC_025360.1,Atlantic salmon paramyxovirus,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Aquaparamyxovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Aquaparamyxovirus.
196,83722643,NC_007654.1,Atlantic salmon swim bladder sarcoma virus,linear,6,,Retroviridae,,, Viruses; Retro-transcribing viruses; Retroviridae.
197,37059720,NC_005099.1,St. Augustine decline satellite virus,linear,8,,,,, Viruses; Satellites; Satellite Viruses; unclassified Tobacco necrosis satellite virus-like.
198,21218488,NC_003900.1,Aura virus,linear,4,,Togaviridae,,Alphavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus."
199,672550958,NC_024697.1,Aureococcus anophagefferens virus,linear,1,,Phycodnaviridae,,," Viruses; dsDNA viruses, no RNA stage; Phycodnaviridae; unclassified Phycodnaviridae."
200,17158068,NC_003243.1,Australian bat lyssavirus,linear,5,Mononegavirales,Rhabdoviridae,,Lyssavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus.
201,9627742,NC_001623.1,Autographa californica nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
202,31543992,NC_004828.1,Avian adeno-associated virus ATCC VR-865,linear,2,,Parvoviridae,Parvovirinae,Dependoparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Dependoparvovirus; unclassified Dependovirus.
203,51949968,NC_006263.1,Avian adeno-associated virus strain DA-1,linear,2,,Parvoviridae,Parvovirinae,Dependoparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Dependoparvovirus.
204,655454911,NC_024296.1,Avian bornavirus,linear,5,Mononegavirales,Bornaviridae,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Bornaviridae; unclassified Bornaviridae.
205,9626152,NC_001402.1,Avian carcinoma virus,linear,6,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus; unclassified Alpharetrovirus.
206,21389214,NC_003990.1,Avian encephalomyelitis virus,linear,4,Picornavirales,Picornaviridae,,Tremovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Tremovirus."
207,49248517,NC_005947.1,Avian endogenous retrovirus EAV-HP,linear,7,,Retroviridae,,, Viruses; Retro-transcribing viruses; Retroviridae.
208,330370657,NC_015396.1,Avian gyrovirus 2,circular,2,,Circoviridae,,Gyrovirus, Viruses; ssDNA viruses; Circoviridae; Gyrovirus; unclassified Gyrovirus.
209,582973095,NC_023425.1,Avian hepatitis E virus,linear,4,,Hepeviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Hepeviridae; unassigned Hepeviridae."
210,323363050,NC_015116.1,Avian leukemia virus,linear,7,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus.
211,9626201,NC_001408.1,Avian leukosis virus,linear,6,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus.
212,83716025,NC_007652.1,Avian metapneumovirus,linear,5,Mononegavirales,Paramyxoviridae,Pneumovirinae,Metapneumovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Pneumovirinae; Metapneumovirus.
213,9629900,NC_001866.1,Avian myelocytomatosis virus,linear,6,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus; unclassified Alpharetrovirus.
214,701219425,NC_025407.1,Avian paramyxovirus 11,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus; unclassified Avulavirus.
215,700074902,NC_025363.1,Avian paramyxovirus 12,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus; unclassified Avulavirus.
216,700075070,NC_025373.1,Avian paramyxovirus 3,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus.
217,422937945,NC_019531.1,Avian paramyxovirus 4,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus.
218,700074835,NC_025361.1,Avian paramyxovirus 5,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus.
219,15081567,NC_003043.1,Avian paramyxovirus 6,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus.
220,700074642,NC_025347.1,Avian paramyxovirus 7,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus.
221,700075083,NC_025374.1,Avian paramyxovirus 8,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus.
222,701219290,NC_025390.1,Avian paramyxovirus 9,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus.
223,700074667,NC_025349.1,Avian paramyxovirus penguin/Falkland Islands/324/2007,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Avulavirus; unclassified Avulavirus.
224,602260066,NC_023864.1,Axonopus compressus streak virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus; unclassified Mastrevirus.
225,168495103,NC_010355.1,Azospirillum phage Cd,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
226,725896726,NC_022517.1,Baboon endogenous virus strain M7,linear,7,,Retroviridae,Orthoretrovirinae,Gammaretrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Gammaretrovirus; unclassified Gammaretrovirus.
227,156563990,NC_009760.1,Bacillus phage 0305phi8-36,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
228,460042012,NC_020478.1,Bacillus phage Andromeda,linear,1,Caudovirales,Siphoviridae,,Andromedalikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Andromedalikevirus."
229,211956446,NC_011523.1,Bacillus phage AP50,linear,1,,Tectiviridae,,Tectivirus," Viruses; dsDNA viruses, no RNA stage; Tectiviridae; Tectivirus."
230,22855148,NC_004165.1,Bacillus phage B103,linear,1,Caudovirales,Podoviridae,Picovirinae,Phi29likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Picovirinae; Phi29likevirus."
231,408905858,NC_018863.1,Bacillus phage B4,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
232,38640276,NC_005258.1,Bacillus phage Bam35c,linear,1,,Tectiviridae,,Tectivirus," Viruses; dsDNA viruses, no RNA stage; Tectiviridae; Tectivirus."
233,408905851,NC_018856.1,Bacillus phage Bastille,circular,1,Caudovirales,Myoviridae,Spounavirinae,Spounalikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Spounavirinae; Spounalikevirus; unclassified SPO1-like viruses."
234,422935955,NC_019515.1,Bacillus phage BCD7,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
235,56694869,NC_006557.1,Bacillus phage BCJA1c,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
